idx,announcement_id,category_large,agency,title,ext,n_chars,evidence,source_url,label_19class,confidence,exclude_reason,note,batch
94,PBLN_000000000117177,금융,경기도,[경기] 성남시 2026년 중소기업 특례보증 지원계획 공고,hwp,2185,"성남시 공고 제2026- 27호 / 2026년 성남시 중소기업 특례보증 지원계획 공고 / 성장잠재력은 있으나 자금조달이 어려운 중소기업을 위하여 자금난을 해소하고 경영안정을 도모하고자 2026년 성남시 중소기업 특례보증 지원계획을 아래와 같이 공고합니다. / 2026. 1. 5. / 성 남 시 장 / 󰊱 지원개요 / ❍ 보증규모: 300억원 / ❍ 자금용도: 운전자금 / ❍ 보증한도 및 기간: 업체별 3억원 이내 / 3년 이내 / ❍ 보증기관: 경기신용보증재단 성남지점 / 󰊲 지원대상 / ❍ 성남시에 소재한 「중소기업기본법」제2조 규정에 의한 중소기업 / ☞ 지원대상에 해당하더라도 경기신용보증재단의 보증기준에 미달 시 보증지원 불가 / 󰊳 지원제외대상 / ❍ 지원 제한업종(붙임1 참조) / ❍ 지방세 및 세외수입 체납기업 / ❍ 신청일 현재 휴·폐업 중인 기업 / ❍ 기업 또는 대표자(공동대표, 실제 경영자 포함)가 신청일 현재 신용 / 관리정보에 규제된 사실이 있는 기업 / ❍ 신청일 현재 사업장 또는 거주주택이 권리침해(경매, 압류, 가압류, / 가처분, 가등기) 중인 기업 / ❍ 사업장에 중대한 불법이 있는 경우 / ❍ 허위 또는 기타 부정한 방법으로 신청한 경우 / ❍ 빈번한 연체 보유 기업 등 / 󰊴 신청 및 접수 / ❍ 신청기간: 수시(자금소진 시까지) / ❍ 상담 및 안내 / ⦁온라인 상담(http://www.gcgf.or.kr) / ⦁경기신용보증재단 성남지점: ☎ (031)690-4457 / ⦁성남시 기업혁신과: ☎ (031)729–2634 / ❍ 접수방법: 경기신용보증재단 성남지점 방문접수 / ⦁위 치: 성남시 분당구 분당로53번길 3, 3층(서현동) / ⦁연 락 처: ☎ 031-690-4457 / ❍ 지원절차 / 󰊵 구비서류 / ① 중소기업 특례보증 지원신청서[별지1",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117177,보증,높음,,성남시 중소기업 특례보증 300억,M28
95,PBLN_000000000124832,경영,고용노동부,2026년 5차 재취업지원서비스 기업컨설팅 지원 사업장 모집 변경 공고,hwp,1644,"지원내용: 컨설팅수행기관을 통해 사업장의 재취업지원서비스 제도 도입 및 설계, 운영 방식 및 성과관리체계 등 관련 컨설팅 제공 / □ 사업절차 / □ 모집개요 / ○ 신청기간: 2026. 7. 27. ~ 2026. 8. 31. * 컨설팅 기간: `26. 9. 7. ∼ 11. 27. / ○ 신청방법 / ① 단일기업 신청 / ⚬ 온라인 신청: 노사발전재단 누리집(www.nosa.or.kr) > 사업소개 > 중장년고용 > 재취업지원서비스 기업컨설팅 > 페이지 하단‘기업컨설팅(재취업 / 지원규모: 총 300개소 / □ 지원대상: 재취업지원서비스 의무대상기업 및 제도 도입‧개선 희망 기업 / □ 지원내용: 컨설팅수행기관을 통해 사업장의 재취업지원서비스 제도 도입 및 설계, 운영 방식 및 성과관리체계 등 관련 컨설팅 제공 / □ 사업절차 / □ 모집개요 / ○ 신청기간: 2026. 7. 27. ~ 2026. 8. 31. * 컨설팅 기간: `26. 9. 7. ∼ 11. 27. / ○ 신청방법 / ① 단일기업 신청 / ⚬ 온라인 신청: 노사발전재단 누리집(www.nosa.",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124832,컨설팅,높음,,재취업지원서비스 제도 도입 컨설팅,M28
96,PBLN_000000000117075,금융,경기도,[경기] 부천시 2026년 특례보증 지원 계획 공고,hwp,3418,"지원내용 : 담보력이 부족한 저신용·창업 중소제조기업에 일반보증보다 심사기준 완화하여 특례보증 지원 / 〇 보증한도 : 1억 원 이내 / 〇 보증기간 : 5년 이내 / 〇 보증기관 : 경기신용보증재단 부천지점 / □ 지원대상 및 한도 / 〇 지원대상 : 관내 저신용·창업 중소제조기업 / ※ 지원대상에 해당하더라도 경기신용보증재단 보증기준 미달 시(보증한도 초과, 심사기준 미달 등) 보증지원 불가 / □ 지원 제외대상 / 〇 부천시 지방세 체납액이 있는 기업 / 〇 추천일 현재 / 지원한도액을 초과하는 기업 / 〇 기존대출금 상환을 위한 자금신청 기업 / 〇 휴업중인 기업 / 〇 거짓 또는 기타 부정한 방법으로 특례보증 신청한 기업 / ※ 그 외 경기신용보증재단 보증신청자격(보증금지, 보증제한기업) 준용 / □ 지원절차 및 구비서류 / ※ 특례보증 신청 시 부천시 중소기업육성자금 지원신청 동시 접수 / (단, 자금 접수 전 및 자금 소진 등의 경우에는 특례보증만 신청 가능) / ※ 경기신용보증재단에서 특례보증이 확정되어도 대출은행의 담보 및 신용도 평가에 따",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117075,보증,높음,,부천시 특례보증. 보증한도 1억,M28
97,PBLN_000000000125368,창업,중소벤처기업부,민관협력 오픈이노베이션 지원 공공데이터 활용 지원 공공기관 제안 협업 과제 (Top-Down) 모집 공고,hwpx,4803,"지원내용 : / 창업기업 대상 / 공공기관과 협업 추진에 필요한 / 사업화 자금 / (과제별 최대 1억원) / 및 / 후속 연계 지원 / ◦ / (사업화 자금) / 공공기관 제공 데이터 분석‧처리, 공공데이터 활용 기술검증(PoC), / 제품·서비스 개발 등에 소요되는 자금 지원 / * 창업기 / 업 선정평가 후 과제별 지원 금액 확정, 사업비 집행 기준 별도 안내 / ◦ / (후속 연계 지원) / 중소벤처기업부 기술개발 지원사업 연계 지원 / 사업 구분 / 지원 내용 / 창업성장기술개발(디딤돌) / • 최 / 지원 내용 / 창업성장기술개발(디딤돌) / • 최대 1.5년, 2억원 / 민관공동기술사업화(구매연계·상생협력) / • 최대 2년, 6억원 / ※ 개 / 별 / 사업의 요건에 따라 지원 여부 및 내용은 변동될 수 있으며, 추후 / 별도 안내 / □ / 협약기간 : / 협약 시작일로부터 5개월 내외 / (’26.11월 ~ ’27.3월 예정) / * / 최종 선정된 창업기업은 정부지원사업비 교부 이전이더라도 협약 시점부터 집행한 사업비를 소급하여 적용 가능 / □ / 추진절차 / 공공기관 제안협업 과제 모집 / ▶ / 협업",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125368,사업화,높음,,공공데이터 활용 PoC·제품 개발 사업화 자금 최대 1억,M28
98,PBLN_000000000125145,경영,인천광역시,[인천] 미추홀구 2026년 하반기 착한가격업소 신규 모집 공고,hwpx,2536,"미추홀구 공고 제 2026–1262호 / 2026년 하반기 착한가격업소 신규 모집 공고 / 우리 구에서는 지역 물가안정에 기여해 온 업소를 착한가격업소로 지정하여 / 지원 하고자 / 다음과 같이 신규 지정 신청 공고합니다. / 2026. 7. 31. / 미 추 홀 구 청 장 / 1. 접수기간 / : 2026. 8. 3. ~ 2026. 9. 4. / 2. 접수대상 / : 개인사업자, 법인으로서 서민생활과 밀접한 개인서비스요금(통계청 분류)에 해당하는 업종에 대해 시민에게 직접 소매 단위로 물품‧ 서비스 등의 판매행위를 하는 업소 / (예: 외식업, 이·미용업, 목욕업, 숙박업 등) / 3. 신청방법 / ❍ 영업자 직접 신청 / ❍ 물가모니터요원, 동장, 소비자단체 등 추천 / 4. 접수방법 / ❍ / 아래 / (붙임1) 문서 작성 후 / 팩스 또는 이메일 접수 / * 팩 스: 032)880-4872 / * 이메일 : zeze1011@korea.kr / 5. 지정 제외 대상 / ▪ 지역의 평균가격을 초과하는 업소 / ▪ 최근 2년 이내 행정처분 및 과태료 / * / 처분을 받은 적이 있는 경우 / * 업소 운영과 직접 관련 있는 처분 의미 / ※ 단, 바가지요금의 경우는 1차 처분(시정명령, 경고, 시정권고 등) 포함 / ▪ 지방세를 3회 이상 또는 100만원 이상 체납하고 있는 업소(신청일 기준) / ▪ 영업 개시 후 6개월이 경과하지 않은 경우 / ▪ 옥외가격 표시제, 원산지 표시제 등 중앙 및 지자체 의무시책 미이행 / ▪ / 가맹사업자(프랜차이즈) 업소 / 6. 착한가격업소 지정 시 수혜사항 / ❍ 미추홀구 홈페이지에 착한가격업소 소개 및 홍보지원 / ❍ 착한가격업소 인증 표찰 제작 지원 / ❍ 식재료, 소모품 등 인센티브 지원 / 7. 기타사항 : / 기타 자세한 사항은 미추홀구",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125145,,보통,컷오프미달,자격인증(학습 8건). 착한가격업소 지정. 금전 지원이 아니라 지정 제도로 볼 여지도 있음,M28
99,PBLN_000000000124438,경영,경기도,[경기] 2026년 수출기업인의 날 표창 대상자 모집 공고,hwp,1178,"「2026년 경기도 수출기업인의 날」 표창 대상자 모집 / 「2026년 경기도 수출기업인의 날」 수출증진과 해외시장 개척 등에 공헌한 수출 중소기업 및 임직원에 대한 표창 대상자를 아래와 같이 모집하오니, 수출증진과 해외시장 개척에 공적이 있는 경기도 내 수출 중소기업과 유관기관에서는 많은 참여를 바랍니다. / (사)경기도수출기업협회장 / 1. 시상시기 : ’26. 12. 8.(화) 「2026 경기도 수출기업인의 날」 행사 시 수여 / 2. 표창대상 : 경기도 내 중소기업으로서 우수 수출기업 및 교류협력 활동에 기여한 수출 중소기업 및 유공자 등 / 3. 선정규모 : 총 70개사 / 4. 표창훈격 : 총 70 점 / (내부) 경기도지사, 경기도경제과학진흥원장, 경기신용보증재단이사장, 경기도수출기업협회장 / (외부) 산업통상부장관, 중소벤처기업부장관, 경기지방중소벤처기업청장, KOTRA사장, 중소벤처기업진흥공단이사장 / ※ 표창 훈격은 해당 기관의 사정에 따라 변경될 수 있습니다. / 5. 표창대상자 선정과정 / 6. 신청기간 : 2026. 9. 4.(금)까지 / 7. 신청방법 / 가. 신청방법 : 경기기업비서(www.egbiz.or.kr)에서 온라인 신청 / ① 기업회원으로 가입 / 로그인 / ② 로그인 ⇒ (상단) 나의 지원사업 ⇒ 나의 서류함에서 등록 / ③ 온라인 신청 ⇒ 메인 화면에서‘2026년 경기도수출기업인의 날 수출 유공자 모집’검색 ⇒ (하단) 지원사업 신청 ⇒ 기본정보 입력후 (하단) 제출서류정보, 나의 서류함 필수제출 파일 업로드 / ④ 보완요청시 ⇒ (상단) 나의 지원사업 ⇒ 현재 참여사업 ⇒ 신청서 확인 / ⇒ (사)경기도수출기업협회 ☎ 031-259-6461~3 / 나. 첨부 신청 양식에 작성 / ① 경기기업비서(www.egbiz.or.kr)에서 온라인 신청 및",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124438,,높음,대상밖-비지원,수출기업인의 날 표창 대상자 모집. 금전 지원이 아니다,M28
100,PBLN_000000000117103,금융,대전광역시,[대전] 유성구 2026년 소상공인 특례보증 지원사업 공고,hwp,1514,"지원내용 / 가. 보증(대출)한도: 1업체당 최대 3천만원 이내(보증심사를 거쳐 보증금액 확정) / 나. 대출기간: 2년 거치 일시상환 / 다. 대출금리: 협약금리 적용 / 라. 대출이자: 대출 실행 이자의 연 3%를 2년간 지원 / 마. 신용보증수수료: 보증수수료 2년치 전액 지원(보증금액의 연 1.1%) / 6. 신청방법: 비대면 신청 원칙(보증드림 앱 또는 하나은행 앱) / ※ 만 70세이상 고령자 대면 접수 가능(대전 내 하나은행 또는 재단 영업점 방문) / 7.  / 지원규모: 84억원 / Track1 일반 소상공인 60억 + Track2 창업기업(기술기반업종) 24억 / 3. 지원대상:「소상공인기본법」에 따른 소상공인(개인신용평점 NICE기준 515점 또는 KCB기준 495점 이상) / * 기술기반업종: 중소벤처기업부 통계자료 작성 시 기준이 되는 제조업+지식기반서비스업(정보통신, 전문· / 과학·기술, 사업지원, 교육, 보건·사회복지, 창작·예술·여가)에 해당하는 업종 [붙임 1] / 4. 대출방식: 대전신용보증재단 보증서 담보",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117103,보증,높음,,유성구 소상공인 특례보증 + 이자·보증수수료 지원,M28
101,PBLN_000000000125127,금융,경상남도,[경남] 2026년 3분기 중소기업육성자금 일반자금 지원계획 공고,hwpx,27163,"지원내용 및 조건 /  / (지원내용) / 중소기업육성자금에 대한 이차보전 /  / (지원조건) / 동 자금은 / 경상남도와 취급은행 간 협약에 의해 지원 / 되는 사업으로, / 은행여신규정에 의한 대출조건 / (담보, 보증서 제공 등) / 을 충족 / 해야 함 / - / 직접 대출이 아닌 / 은행권 협조 대출에 대한 / 이차보전 사업 / 임 / - / 대출금리는 취급은행에서 결정하며, 이차보전율과 대출(상환)기간은 / 자금 종류별로 다름 / - 업체당 지원한도는 경영안정자금과 시설설비자금을 별도 산정 / - / 지원규모 / : / 1,800억원 / (단위 : 억원, %) / 자금구분 / 규모 / 용도 / 한도 / 대출기간 / 이차보전율 / 합계 / 1,800 / 경영안정자금 / 1,000 / 일반·대환대출 / 10 / 2~3년 / 1.2~2.1 / 시설설비자금 / 800 / 건축·임차·매입 / 20 / 5~10년 / 0.75~2.0 / ※ 경영안정자금 지원 한도 : 최근연도 결산재무제표 상 매출액 1/2 범위 내*(2억 원 이하 신청 기업은 미적용) / * '25.1.1. 이후 창업기업은 5억 원 내(창업기업확인서 제출 필수) / 2. 지원대상 /  / 경 / 지원조건) / 동 자금은 / 경상남도와 취급은행 간 협약에 의해 지원 / 되는 사업으로, / 은행여신규정에 의한 대출조건 / (담보, 보증서 제공 등) / 을 충족 / 해야 함 / - / 직접 대출이 아닌 / 은행권 협조 대출에 대한 / 이차보전 사업 / 임 / - / 대출금리는 취급은행에서 결정하며, 이차보전율과 대출(상환)기간은 / 자금 종류별로 다름 / - 업체당 지원한도는 경영안정자금과 시설설비자금을 별도 산정 / - / 특별자금 / (경영안정, 시설설비) / 한도는 별도 구분해 지원되는 일반자금 / (경 / 지원",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125127,융자,높음,,"중소기업육성자금 이차보전 1,800억",M28
102,PBLN_000000000125345,인력,고용노동부,[전남광주] 2026년 전남형 신중년 사회연대경제 노동통합 모델 구축사업 참여기업 상시 모집 공고,hwp,3376,"지원내용 / - 운영형태 : 시간제 인턴십 방식 운영(1인 주 15시간) / - 운 영 비 : 기업 운영비 23만원 / 참여자 65만원 / (기업지원금) 월 23만원 지급 : 환경 조성 등 기관 운영비 / (참여자) 월 65만원 지급 : 활동비 및 교통비(공무원 여비기준 준용) / * 사경센터에서 참여자를 직접 모집하여, 참여자 활동비는 참여자에게 직접 지급 / - 기업 지원효과 : 신중년 전문인력 연계, 경영 및 사업 운영 체계 개선, 문서화 및 업무 프로세스 구축,",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125345,고용보조,높음,,시간제 인턴십. 기업 운영비 23만원 / 참여자 활동비 65만원,M28
103,PBLN_000000000118032,경영,전북특별자치도,2026년 전북특별자치도 관광객 유치 여행사 보상금 지급 공고,hwp,3892,"지원내용 : 단체 관광객 숙박비, 문화체험비, 차량임차비 등(세부기준 참고) / ○ 지원기준 : 외국인 10인이상, 내국인 20인이상 단체관광객의 1박 이상 도내 숙박 및 신청일자별 관광지 1개소 이상 방문, 식사 1식 이상(호텔식 제외) 필수 / ○ 지원기간 : 2026. 1. 26. ~ 예산 소진 시까지 / - 예산소진 시점(해당 월)에 다수업체가 신청할 경우에는 잔여예산 범위 내에서 신청 순서대로 지원하며, 사전 계획서가 접수되었더라도 지원하지 않음 / -",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118032,,높음,대상밖-관광,여행사 관광객 유치 보상금. 기존 50건에서도 같은 유형을 제외했다,M28
104,PBLN_000000000125176,기술,문화체육관광부,2026년 문화체육관광 연구개발사업 기술사업화 및 글로벌 전시 참가기업 모집 공고,hwp,1381,"공고 제2026-0869호 / 2026년 문화체육관광 연구개발사업 기술사업화 및 글로벌 전시 참가기업 모집공고 / 문화체육관광부와 한국콘텐츠진흥원 부설 한국문화기술기획평가원은 기술사업화 및 글로벌 전시 지원사업을 통해 문화기술 경쟁력 강화 및 해외 진출 기반을 마련하고자 참가기업을 모집하오니 많은 신청 바랍니다. / 2026년 8월 5일 / □ 개요 / ㅇ 공고명: 2026년 문화체육관광 연구개발사업 기술사업화 및 글로벌 전시 참가기업 모집 / ㅇ 공고대상: 문화체육관광 분야 연구개발사업(과제) 수행 경험이 있는 연구개발기관 / ㅇ 공고기간: 2026. 8. 5.(수) ~ 17.(월), 18:00까지 / ㅇ 사업목적 / □ 지원요강 / □ 선정평가 절차 / ※ 상황에 따라 일정은 변경될 수 있음 / ➊ 공고 및 접수 / - 접수기간: 2026. 8. 5.(수) ~ 17.(월), 18:00까지 / - 공고 및 접수처 / ➋ 사전검토 / - 제출서류, 신청자격 및 지원요건, 신청자격 부적합 대상 등 검토 / ➌ 서면평가 / - 선정평가위원회에 의한 서면평가 실시 / - 참가신청서 등 제출 서류를 기반 서면평가(고득점 순 10개 기업(기술) 선정) / ➍ 결과 통보 / - 선정평가 결과를 연구개발기관과 신청자에게 통보 / □ 선정평가 기준 / □ 제출 서류 / □ 신청 방법 및 기간 / ㅇ 신청방법: 한국콘텐츠진흥원 사업관리시스템(pms.kocca.kr) 접수 / ㅇ 신청기한: 2026. 8. 17.(월) 18:00까지(마감 이후 접수 및 수정 불가) / ※ 마감 시간 이후 접수는 불가능하므로 시간 엄수 / □ 신청 시 유의사항 / ㅇ 제출 서류는 지원사업 운영사와 파트너 전문가 등에 제공될 수 있음. / ㅇ 지원사업 선정 후 참가기업이 불성실 참여, 불참, 정당한 사유 없이 포기(중도 하",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125176,사업화,낮음,,문화기술 R&D 기술사업화 + 글로벌 전시. 원문 발췌가 개요뿐이라 사업화/판로 구분이 약하다,M28
105,PBLN_000000000120138,금융,인천광역시,[인천] 중동 수출 중소기업 긴급 경영안정자금 지원 공고,hwp,1557,"지원내용: 은행 대출 운전자금의 이자차액보전 / ○ 지원 한도: 업체당 5억 원 이내(매출액의 1/3 이내) / ○ 지원 기간: 1년(만기 일시 상환) / ○ 지원 금리: 이차보전 2.0%p 균등 지원 / 5. 기타 조건 / ○ 대출 가능 여부 신청 전 대출 은행과 사전상담 필요 / ※ 직접대출 및 보증이 아니며, 대출 가능 여부는 사전에 업체가 은행에 직접 확인 요망 / ○ 대출 금리: 시중 자율 금리(고정 및 변동 등 기업체 자율 선택) / ○ 대출 유효 기간: 지원 / 지원규모: 500억 원 / 2. 지원구분: 경영안정자금(이자차액보전) / 3. 지원대상: 인천광역시 경영안정자금 지원 업종* 중 아래 요건을 충족하는 기업 / * 관내 공장등록·운영 중인 제조기업(제조업 전업률 30% 이상) 또는 제조업 관련업(별첨 참고) / ○ 신청일 기준 최근 1년 이내 중동 지역 수출실적이 있는 기업, 중동 지역으로 수출 이력이 있는 기업과 거래 실적이 있는 기업 / 4. 지원내용: 은행 대출 운전자금의 이자차액보전 / ○ 지원 한도: 업체당 5",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120138,융자,높음,,경영안정자금 이자차액보전 2.0%p,M28
106,PBLN_000000000124906,내수,강원특별자치도,[강원] 원주시 2026년 2차 중소기업 우수제품 박람회 참가기업 모집 공고,hwp,1448,"강원특별자치도경제진흥원 공고 제2026-344호 / 원주시 우수 중소기업의 제품 홍보 및 판매 촉진을 위하여 아래와 같이 「2026년 원주 중소기업 우수제품 박람회」 참가기업을 추가 모집하오니 많은 신청 바랍니다. / 2026년 7월 24일 / 강원특별자치도경제진흥원장 / ○ 행 사 명 : 2026년 원주 중소기업 우수제품 박람회 / ○ 주최/주관 : 원주시 / (재)강원특별자치도경제진흥원 / ○ 일 정 : 2026. 10. 2.(금) ~ 10. 4.(일), 3일간 / ○ 장 소 : 원주시 젊음의 광장 ※ 원주시 단구로 170 / ○ 운영내용 : 전시·판매 및 체험부스, 무대 공연 등 각종 이벤트 운영 / ○ 규 모 : 80여개 부스(판매 및 체험부스 75, 공공부스 5개소) / ○ 참가품목 : 식품, 화장품, 생활용품, 모빌리티 등 ※ 의료기기 제외 / ○ 참 가 비 : 없음 (운영인력, 홍보리플렛, 추가비품*은 참가기업 자부담) / *추가비품 신청 등은 추후 별도 안내 / ○ 주요일정(안) / ○ 모집규모 : 75개사 내외 / ○ 신청자격 : 본사 또는 공장이 원주시에 소재하는 중소·제조기업 / ※ 사업자등록증상 제조업 등록 必, 체험부스 및 플리마켓은 미해당 / ○ 신청기간 : 2026. 7. 24.(금) ~ 8. 13.(목) / ○ 신청방법 : 담당자 이메일 제출 ( gwep3362@naver.com) / ○ 제출서류 / ○ 기업별 부스 무료제공(중복제공 불가) / - 일반부스 : 참가기업 제품 홍보·판매 / - 체험부스 : 무료 체험이벤트 운영 및 제품 판매(접수마감) / - 플리마켓 : 부스 외 별도 판매대 제공, 제품 판매 / ○ 온·오프라인 박람회 홍보물을 통한 참가기업 제품 홍보 / ○ TV홈쇼핑 송출 지원(접수마감) / - 공영홈쇼핑 송출 및 이벤트 기간 내 무대",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124906,판로,높음,,중소기업 우수제품 박람회 전시·판매 부스,M28
107,PBLN_000000000119193,인력,전남광주통합특별시,[광주] 2026년 직장문화 개선 컨설팅 참여 기업ㆍ기관 신청 안내 공고,hwp,792,"지원내용 / - (인사노무) 취업규칙, 임금 및 보상 체계, 법정 복리후생 규정 정비 등 / - (조직문화) 근무체계 개편, 모·부성권 보호, 가족친화문화조성 등 점검 / - (근로환경) 근로 환경 개선, 안전·보건 및 재해보상 등 자문 / - 기타 기업 애로사항 자문 등 / ❍ 지원방법 : 전문가(공인노무사) 현장 방문 1:1: 컨설팅 지원 / - 1개소당 3회(1회 2시간) 컨설팅 지원 / 2. 신청방법 및 문의처 / ❍ 접수기간 : 2026. 3. 5.(목) ~ 신청 완료",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119193,컨설팅,높음,,노무사 현장 방문 1:1 직장문화 개선 컨설팅,M28
108,PBLN_000000000124987,내수,부산광역시,[부산] 2026년 스마트제조 IT기업(공급기업) 국내  전시회 개별참가 지원기업 모집 공고,hwpx,4341,"지원내용 : / 2026년 전시(박람)회 개별 참가 부스 임차료 및 장치비 / □ / 지원예산 : 약 750만 원 / □ / 지원규모 : 3개사 내외 (기업당 250만 원 한도 지원) / □ / 지원기간 : 공고일로부터 2026년 11월 말까지 / □ / 지원방법 : 선정기업을 대상으로 간접지원 방식으로 지원 / 3. 지원대상 / □ / 다음 요건을 충족하는 기업 / ◦ 사업공고일 기준 부산지역에 본사, 지사, 연구소 또는 사업장을 보유한 기업 / ◦ 스마트공장 구축, 제조DX, 제조AI, MES, / 지원규모 : 3개사 내외 (기업당 250만 원 한도 지원) / □ / 지원기간 : 공고일로부터 2026년 11월 말까지 / □ / 지원방법 : 선정기업을 대상으로 간접지원 방식으로 지원 / 3. 지원대상 / □ / 다음 요건을 충족하는 기업 / ◦ 사업공고일 기준 부산지역에 본사, 지사, 연구소 또는 사업장을 보유한 기업 / ◦ 스마트공장 구축, 제조DX, 제조AI, MES, ERP, POP, 설비연동, 데이터 수집·분석, 자동화, 로봇, IoT 등 스마트제조 관련 솔루션 또는 서비스,",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124987,판로,높음,,국내 전시회 개별참가 부스 임차료·장치비,M28
109,PBLN_000000000118213,기술,경기도,[경기] 2026년 가구디자인창작공간운영사업 경기가구창작스튜디오 공동장비 활용 지원 참여기업 모집 공고,hwp,2276,"지원내용 : 시제품 제작에 필요한 목공 기계·장비 사용 기회 제공 / □ 사용장소 : (재)경기대진테크노파크 시험생산동 2, 3층 / □ 주요 지원 내용 / □ 신청기간 : 공고게시일로부터 상시모집 / □ 신청방법 /  온라인 접수(이메일) : songy64@gdtp.or.kr / ※ 제출서류는 PDF 파일로 제출 /  사업 신청서는 건별(일수, 횟수)로 제출 / ※ 업체별 신청 횟수 제한 없음(단, 시제품 제작에 필요한 작업만 가능) / ※ ex) 2건(2일, 2회) 사 / 지원 내용 / □ 신청기간 : 공고게시일로부터 상시모집 / □ 신청방법 /  온라인 접수(이메일) : songy64@gdtp.or.kr / ※ 제출서류는 PDF 파일로 제출 /  사업 신청서는 건별(일수, 횟수)로 제출 / ※ 업체별 신청 횟수 제한 없음(단, 시제품 제작에 필요한 작업만 가능) / ※ ex) 2건(2일, 2회) 사용 시 사용신청서 2장 제출 / □ 신청 시 참고사항 /  지원대상 : 가구 제조 소공인 / - 중소기업확인서 기준 소상공인, 사업자등록증명 기",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118213,사업화,보통,,시제품 제작용 목공 장비 사용 지원. 학습셋 시제품 14건이 전부 사업화,M28
110,PBLN_000000000125378,기타,울산광역시,[울산] 2026년 일자리창출 우수 강소기업 선정사업 모집 공고,hwp,3345,"지원규모 : 10개사 / □ 인증기간 : 2년(최종 선정일로부터 2년간) / □ 지원대상 : 상시근로자수 10인 이상 울산 소재 중소기업(신청자격 참조) / □ 추진일정 / ※ 추진일정은 변경 될 수 있음 / □ 신청기업 자격요건 / ❍ 공고일 현재 본사와 사업장이 울산광역시에 소재한 기업으로 2년 이상 정상적으로 운영 중인 기업 / ❍ 상시근로자 수 10인 이상 기업 / ❍ 제조업, 제조업 관련 서비스업, 지식서비스업, MICE관련업 등 업종에 해당할 것 / ❍ 중소기업기본법",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125378,,보통,컷오프미달,자격인증(학습 8건). 일자리창출 우수 강소기업 선정·인증 2년,M28
111,PBLN_000000000124839,창업,경기도,[경기] 시흥시 2026년 스타트업 통합 IR데이 참여기업 모집 공고,hwp,1412,"지원내용 / ※ ‘IR 고도화’ 및 ‘IR 데이 운영’ 참여기업은 ‘IR 기초’ 수료자 중 선발하여 지원 /  모집기간 : 공고일 ~ 2026. 8.13.(목) /  모집규모 : (IR 기초)20개사, (IR 고도화 및 IR데이 운영)10개사 /  신청방법 : 구글폼 또는 포스터 내 QR코드 작성 (https://buly.kr/Ga01HgQ) /  추진절차 / ※ 세부 운영일정은 사업진행 상황에 따라 변경될 수 있음 / ❍ 행 사 명 : 2026년 시흥시 통합 I",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124839,창업보육,낮음,,IR 기초·고도화 교육 + IR데이 운영. 교육훈련으로 볼 여지 있음,M28
112,PBLN_000000000117737,인력,대전광역시,[대전] 2026년 소상공인 인건비 지원사업 공고,hwp,2985,"지원내용 : 근로자 1인당 150만원 (50만원×3개월) / ㅇ 지원절차 / 󰊱 지원 자격 / 󰊲 지원 제외 / ㅇ 신청기간 : 2026. 1. 21.(수) ~ 11. 30.(월) 18:00 / ㅇ 신청방법 : 온라인 접수(대전비즈 홈페이지) / ※ 대전비즈홈페이지 회원가입 시 ‘기업회원’ 으로 가입 및 로그인해야 신청 가능 / ㅇ 선정방법 : 접수일 기준 선착순 지원 / 예산 소진 시 조기 마감 / ※ 사업신청 후 보완 필요시 보완이 완료된 날을 접수일로 하며, 보완",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117737,고용보조,높음,,소상공인 근로자 1인당 150만원 인건비,M28
